longitude,latitude,passenger_count,dist_mile,pickup_hour,pickup_day,trip_duration,type
-74.00124359,40.74659729,1,0.995282298,1,Sat,288,Dropoff
-73.96890259,40.68809891,1,4.512927548,1,Sun,1527,Dropoff
-73.98773956,40.73265457,2,0.885137499,1,Sat,406,Dropoff
-74.01141357,40.70309067,1,1.185040675,1,Thu,986,Dropoff
-73.98641205,40.7261467,1,0.321631791,1,Fri,123,Dropoff
-73.99983978,40.73463058,1,1.950293858,1,Sun,649,Dropoff
-73.97953796,40.72735977,1,0.667338748,1,Sat,367,Dropoff
-73.91055298,40.77608109,1,0.838454225,1,Fri,396,Dropoff
-74.00457764,40.70714951,2,1.424328509,1,Thu,492,Dropoff
-73.97257996,40.7434845,1,0.864701954,1,Thu,506,Dropoff
-73.97612762,40.78570557,1,1.772082715,1,Sun,540,Dropoff
-73.99240875,40.74613953,1,1.008707962,1,Tue,331,Dropoff
-73.94836426,40.71797562,1,2.755174787,1,Sun,909,Dropoff
-74.0056839,40.71767807,2,0.776114545,1,Sun,324,Dropoff
-73.97598267,40.72853088,1,1.305201979,1,Fri,438,Dropoff
-74.00653076,40.74391174,1,0.155463536,1,Fri,237,Dropoff
-73.98703766,40.72121429,1,2.316585388,1,Sun,1590,Dropoff
-74.00476074,40.73823547,2,1.583343928,1,Sun,858,Dropoff
-73.98841858,40.76948929,4,2.842871157,1,Tue,627,Dropoff
-74.00402069,40.70753098,4,3.862807528,1,Sun,903,Dropoff
-74.00680542,40.73548126,2,1.056699098,1,Sat,455,Dropoff
-73.99434662,40.72026443,1,0.310905573,1,Sun,380,Dropoff
-73.96853638,40.75880814,3,3.396794395,1,Fri,1073,Dropoff
-73.95664978,40.74797821,5,2.050805378,1,Wed,724,Dropoff
-73.97921753,40.78166199,1,3.062657726,1,Wed,931,Dropoff
-73.98427582,40.76497269,1,0.766569327,1,Mon,299,Dropoff
-74.00914764,40.71569824,5,0.824404001,1,Wed,272,Dropoff
-73.99177551,40.72662354,3,1.313331678,1,Thu,564,Dropoff
-73.99201202,40.73851013,1,0.595491205,1,Sat,253,Dropoff
-73.98936462,40.73987961,1,1.290988052,1,Tue,356,Dropoff
-73.9586792,40.66601563,1,1.531601571,1,Mon,435,Dropoff
-73.96901703,40.75886917,4,1.480098093,1,Thu,291,Dropoff
-73.96163177,40.77685165,5,0.797428448,1,Wed,143,Dropoff
-73.96797943,40.80014801,1,6.216984794,1,Sat,2047,Dropoff
-73.98729706,40.722229,6,1.906993695,1,Sat,956,Dropoff
-73.94857025,40.77397919,1,1.360424575,1,Fri,715,Dropoff
-73.94979095,40.82247925,1,1.41811398,2,Sun,637,Pickup
-73.98568726,40.74743652,1,4.147466195,2,Tue,1001,Pickup
-73.99215698,40.73861313,2,1.741844025,2,Fri,508,Pickup
-73.9932251,40.7191391,1,1.749337312,2,Sun,608,Pickup
-73.98671722,40.72583008,5,5.334002861,2,Sun,3581,Pickup
-73.97451782,40.75333023,1,0.452983749,2,Sat,245,Pickup
-73.98547363,40.7317009,1,1.458347591,2,Sat,585,Pickup
-74.00776672,40.74059677,1,4.704826352,2,Tue,1519,Pickup
-73.96707916,40.75860596,1,2.177670208,2,Fri,572,Pickup
-74.00804901,40.74132156,1,4.64582227,2,Sat,1041,Pickup
-73.96614838,40.75363541,1,0.203449769,2,Sun,48,Pickup
-73.96924591,40.68951035,1,0.622558872,2,Fri,86,Pickup
-73.99197388,40.75003815,1,0.766417684,2,Fri,242,Pickup
-73.983078,40.76086807,5,0.875221904,2,Thu,478,Pickup
-73.98686981,40.72530365,2,3.915588385,2,Sun,2319,Pickup
-73.98149872,40.75719452,1,3.506700763,2,Tue,686,Pickup
-73.98342133,40.7514267,1,0.816683463,2,Sun,398,Pickup
-73.97068787,40.75878906,1,1.400807456,2,Tue,357,Pickup
-73.88426971,40.73833847,1,0.817371897,2,Sat,174,Pickup
-73.97419739,40.75999832,1,0.540108531,2,Fri,301,Pickup
-73.92469025,40.76919174,1,1.823708869,2,Wed,478,Pickup
-73.98806,40.73815155,1,5.19992448,2,Sat,1295,Pickup
-73.99916077,40.72013855,1,0.191619766,2,Sat,157,Pickup
-73.99150085,40.72701645,1,1.535160628,2,Sat,1040,Pickup
-74.00147247,40.73934174,1,6.479096484,2,Sun,1426,Pickup
-73.9553833,40.77293396,1,2.359062793,2,Fri,689,Pickup
-73.98905945,40.76344681,1,5.325248476,2,Sun,1537,Pickup
-73.98578644,40.74707031,1,4.235972448,2,Sat,1572,Pickup
-73.97344208,40.64091492,1,9.208952597,2,Fri,1448,Pickup
-73.99260712,40.72132874,1,2.743095604,2,Fri,1018,Pickup
-73.98618317,40.73320007,1,0.339450861,2,Sat,265,Pickup
-73.9878006,40.74133682,1,0.422356606,2,Fri,132,Pickup
-73.99969482,40.71937561,1,0.531295289,2,Sat,359,Pickup
-73.99040985,40.76145554,2,0.864329636,2,Sat,416,Pickup
-73.94239044,40.71183777,1,1.533669248,2,Fri,548,Pickup
-73.99577332,40.7672081,2,0.635248529,2,Sat,259,Pickup
-73.99507904,40.7213974,1,0.66108274,2,Thu,443,Pickup
-73.9883194,40.72321701,1,0.530817395,2,Sat,242,Pickup
-73.98693848,40.74704361,1,3.045588415,2,Sat,1111,Pickup
-73.96767426,40.75992203,1,3.895348019,2,Sat,706,Pickup
-73.97271729,40.75294113,1,3.258950868,2,Sun,656,Pickup
-73.98404694,40.73736191,2,4.928916523,2,Tue,1776,Pickup
-73.97244263,40.75901794,1,4.218090708,2,Fri,784,Pickup
-73.98934174,40.75965881,2,0.365267608,2,Fri,276,Pickup
-73.98070526,40.72996521,3,1.389176186,2,Sat,629,Pickup
-73.99085236,40.75097275,1,1.429345542,2,Sun,338,Pickup
-73.97181702,40.79473114,1,1.289373889,2,Mon,399,Pickup
-73.98924255,40.75823975,1,3.695577158,2,Sun,1192,Pickup
-74.00253296,40.75010681,1,0.681416059,2,Thu,366,Pickup
-73.8655777,40.7280159,3,1.591595882,2,Sun,658,Pickup
-73.96583557,40.71295929,3,2.946913682,2,Sat,1371,Pickup
-73.97245026,40.74893188,5,4.171174944,2,Sun,667,Pickup
-73.9845047,40.72872162,4,2.059138362,2,Sat,550,Pickup
-74.00727081,40.7435112,3,1.385149757,2,Sun,438,Pickup
-73.98623657,40.72241974,1,2.357734078,2,Sun,568,Pickup
-73.99637604,40.72202682,3,0.562840111,2,Sun,415,Pickup
-73.94859314,40.77413177,5,1.449953021,2,Sun,394,Pickup
-73.98834991,40.72894669,1,1.398132728,2,Sat,917,Pickup
-74.00016785,40.74809265,1,2.538205572,2,Sun,779,Pickup
-74.00008392,40.71792603,1,7.396733362,2,Fri,1720,Pickup
-73.99069214,40.73392868,1,1.04986164,2,Sat,878,Pickup
-73.97285461,40.75575256,6,0.451955952,2,Tue,68,Pickup
-73.9829483,40.77159882,1,0.485688768,2,Wed,276,Pickup
-73.98806,40.72364426,1,0.755088294,2,Sun,427,Pickup
-73.98460388,40.76213074,1,1.806798039,2,Fri,694,Pickup
-73.94526672,40.69284058,1,1.292208128,2,Tue,437,Pickup
-73.98841095,40.74620819,1,1.234056344,2,Thu,622,Pickup
-73.98758698,40.74377441,2,0.932105562,2,Sun,359,Pickup
-73.99238586,40.74860764,1,0.774274855,2,Sun,637,Pickup
-73.95184326,40.76927185,2,2.020289482,2,Sun,700,Pickup
-74.00159454,40.74134827,2,2.468171071,2,Sat,913,Pickup
-74.00115967,40.74163818,2,6.404441885,2,Fri,1113,Pickup
-73.98804474,40.73204803,1,1.812670973,2,Sat,450,Pickup
-74.00285339,40.7335968,2,4.701852133,2,Sun,1406,Pickup
-73.98983765,40.74135971,1,1.036694824,2,Sat,329,Pickup
-73.98544312,40.7470932,1,4.061437613,2,Sat,1036,Pickup
-73.98690796,40.75085068,1,0.226657169,2,Sun,85,Pickup
-73.98313141,40.7388649,6,1.472989756,2,Sun,263,Pickup
-74.00297546,40.73329926,1,7.272912707,2,Mon,1199,Pickup
-73.98895264,40.71665955,5,5.13829459,2,Sat,1203,Pickup
-73.97699738,40.74985886,1,1.029911312,2,Mon,233,Pickup
-73.98403168,40.75141144,2,4.244834555,2,Sat,1157,Pickup
-73.98189545,40.72827148,1,1.473175429,2,Mon,844,Pickup
-73.95375824,40.77114105,1,1.543345147,2,Mon,360,Pickup
-73.9883728,40.7305336,1,0.894198289,2,Sun,628,Pickup
-74.00265503,40.73386383,3,4.020458623,2,Sat,1211,Pickup
-73.99230957,40.7252388,6,1.392824448,2,Fri,348,Pickup
-74.00369263,40.74332809,5,1.573086249,2,Fri,864,Pickup
-73.98883057,40.72293091,1,0.826553721,2,Mon,248,Pickup
-73.93996429,40.78976059,1,0.606776376,2,Wed,113,Pickup
-73.99120331,40.76002884,1,0.433263784,2,Mon,120,Pickup
-73.99198914,40.72180176,1,3.031896822,2,Thu,789,Pickup
-73.99172974,40.75976181,1,0.427531793,2,Sat,395,Pickup
-73.99022675,40.73435211,1,5.489942223,2,Fri,2035,Pickup
-74.00309753,40.73323059,2,6.870402264,2,Mon,974,Pickup
-73.99756622,40.71891022,2,4.83902966,2,Sat,1697,Pickup
-74.00357819,40.70843887,1,1.946457522,2,Sat,568,Pickup
-74.00514984,40.74113083,5,1.14199339,2,Mon,407,Pickup
-73.92907715,40.68278885,1,1.051633258,2,Sun,355,Pickup
-73.99793243,40.76400757,2,0.098506662,2,Sat,85,Pickup
-73.99259186,40.76350784,1,2.085065061,2,Fri,333,Pickup
-74.01478577,40.71554184,1,2.667956525,2,Fri,900,Pickup
-73.98766327,40.72133636,1,0.23368231,2,Sat,318,Pickup
-74.00312805,40.73286819,2,0.670639136,2,Mon,267,Pickup
-73.93837738,40.85079575,2,13.02959793,2,Sun,2268,Pickup
-73.96380615,40.71071625,5,5.514663596,2,Wed,1195,Pickup
-73.98961639,40.71913147,1,4.74078281,2,Sun,1011,Pickup
-73.98901367,40.74176025,1,0.839821674,2,Sat,357,Pickup
-74.00279999,40.7395668,2,5.133722448,2,Sun,1053,Pickup
-73.99056244,40.71857071,5,3.799542178,2,Sun,972,Pickup
-73.97917938,40.78712845,1,3.393468722,2,Wed,598,Pickup
-73.9967041,40.72081375,1,0.567493307,2,Wed,345,Pickup
-73.977211,40.74697113,1,1.728772879,2,Thu,497,Pickup
-73.96611786,40.76160049,1,0.950927684,2,Sat,135,Pickup
-73.98677063,40.72240067,1,0.563836738,2,Sun,303,Pickup
-73.94202423,40.75442505,1,2.136186747,2,Mon,567,Pickup
-73.98742676,40.71986008,6,2.467394791,2,Sat,791,Pickup
-74.00294495,40.73351288,1,0.906828606,2,Sat,210,Pickup
-73.9748764,40.68021774,1,0.982099733,2,Sun,336,Pickup
-74.00440979,40.71947861,2,0.550540218,2,Sun,564,Pickup
-73.99378204,40.72719193,1,3.701987091,2,Sun,1011,Pickup
-73.98532104,40.74697876,2,9.453803353,2,Fri,2349,Pickup
-73.98867798,40.72126007,1,2.081390559,2,Sat,577,Pickup
-74.00539398,40.7398262,1,1.677134445,2,Sun,638,Pickup
-74.00127411,40.73112488,1,7.138403235,2,Sat,1636,Pickup
-73.97499847,40.76024628,5,1.573043644,2,Fri,430,Pickup
-73.99369049,40.72104263,3,7.628679346,2,Sat,2175,Pickup
-73.94522858,40.71896362,2,3.207960682,2,Sat,1151,Pickup
-73.9799118,40.73905563,3,1.236739701,2,Sat,635,Pickup
-73.9811554,40.75305557,1,0.832392954,2,Tue,345,Pickup
-74.00583649,40.71206665,1,2.778699084,2,Fri,897,Pickup
-73.98651123,40.72182083,1,4.179666668,2,Thu,1145,Pickup
-73.99150848,40.75469971,1,2.661677445,2,Fri,675,Pickup
-73.98625946,40.76105118,1,1.802830163,2,Sun,596,Pickup
-74.00930023,40.73812866,1,9.409989835,2,Sat,1667,Pickup
-73.95580292,40.71760941,1,0.404748479,2,Mon,151,Pickup
-73.99176788,40.72706985,6,0.522101728,2,Sun,370,Pickup
-74.00728607,40.7393837,1,4.475199137,2,Sat,1765,Pickup
-73.97586823,40.7446785,3,0.739680237,2,Sat,190,Pickup
-73.99095917,40.71781158,1,1.786374413,2,Mon,545,Pickup
-73.98233032,40.77613831,1,1.909921446,2,Sat,340,Pickup
-73.98301697,40.76266098,4,1.154944326,2,Thu,482,Pickup
-74.00933075,40.70505524,1,1.180557403,2,Fri,367,Pickup
-73.98252869,40.75350952,1,1.697793551,2,Thu,454,Pickup
-74.00416565,40.74266434,1,1.324927406,2,Sun,340,Pickup
-74.00541687,40.71931076,1,2.799712959,2,Fri,911,Pickup
-73.96156311,40.780159,1,2.553192908,2,Tue,572,Pickup
-73.98959351,40.71886063,1,2.193202319,2,Sun,905,Pickup
-73.98737335,40.7198143,1,0.478925658,2,Wed,197,Pickup
-73.96787262,40.80056381,1,1.074400092,2,Sat,414,Pickup
-73.98457336,40.7502861,1,0.452544747,2,Wed,281,Pickup
-73.98681641,40.76150513,1,0.66674485,2,Sat,318,Pickup
-73.98710632,40.72930145,1,0.472269581,2,Thu,265,Pickup
-73.97304535,40.79021072,1,3.311846384,2,Sun,897,Pickup
-73.99341583,40.74681091,1,3.291464898,2,Sat,878,Pickup
-74.00076294,40.74129105,1,3.018060179,2,Sun,1001,Pickup
-73.99947357,40.73012543,1,5.620424146,2,Thu,1407,Pickup
-73.98866272,40.71954727,1,4.432485003,2,Fri,876,Pickup
-73.98734283,40.75593948,1,2.030350519,2,Sat,713,Pickup
-74.0017395,40.74048996,2,3.377133021,2,Sun,774,Pickup
-73.95240784,40.76858902,2,7.051361937,2,Thu,1438,Pickup
-73.99443054,40.75106049,3,0.435540091,2,Wed,154,Pickup
-73.97766876,40.74553299,1,1.191843642,2,Sat,501,Pickup
-73.99359131,40.7183342,1,0.251574491,2,Mon,230,Pickup
-73.96863556,40.79338455,1,2.261308827,2,Sat,324,Pickup
-73.99581146,40.74419785,1,1.646386386,2,Tue,392,Pickup
-73.95336151,40.77553177,1,4.501513832,2,Sun,557,Pickup
-74.00662994,40.73160172,1,1.505046465,2,Wed,700,Pickup
-74.00524139,40.71902084,1,3.855613965,2,Fri,1228,Pickup
-73.99049377,40.71876907,6,3.797873661,2,Wed,828,Pickup
-73.97180176,40.75760651,1,1.105126186,2,Fri,333,Pickup
-73.99355316,40.72008133,6,4.93024556,2,Sat,1403,Pickup
-73.94963837,40.77656937,1,0.430749722,2,Thu,260,Pickup
-73.98731995,40.74372864,2,1.884575561,2,Sat,935,Pickup
-74.0030899,40.71896744,1,1.221398995,2,Sat,672,Pickup
-74.00209045,40.74058151,1,5.168262793,2,Fri,1795,Pickup
-73.95874786,40.81529999,2,0.783847282,2,Sun,203,Pickup
-74.00406647,40.73163986,1,1.687732523,2,Sat,474,Pickup
-73.97809601,40.72924805,1,3.800005143,2,Sat,988,Pickup
-73.98791504,40.72485733,1,1.243230901,2,Sat,870,Pickup
-73.9870224,40.76434708,1,0.625541527,2,Sat,532,Pickup
-73.98625946,40.74162674,1,1.551512242,2,Tue,421,Pickup
-73.99449158,40.72805786,1,0.776073753,2,Tue,348,Pickup
-73.98987579,40.75722504,1,3.150354148,2,Sat,1175,Pickup
-73.98965454,40.73437881,1,0.5878206,2,Sat,129,Pickup
-73.98980713,40.72021484,4,0.872112024,2,Sat,471,Pickup
-73.99241638,40.71884918,1,0.295508226,2,Fri,232,Pickup
-73.98485565,40.74805069,1,0.585288822,2,Fri,374,Pickup
-74.00497437,40.74139023,2,1.368722604,2,Fri,475,Pickup
-73.99118042,40.73035431,1,7.313084386,2,Sun,1127,Pickup
-73.98229218,40.7629776,1,1.117896715,2,Sat,420,Pickup
-74.00410461,40.7218399,2,1.824548986,2,Wed,679,Pickup
-73.99982452,40.73849106,1,0.316800786,2,Sat,117,Pickup
-73.98690796,40.75606537,1,1.454836104,2,Sun,569,Pickup
-73.98742676,40.75538635,1,3.223102078,2,Sun,1063,Pickup
-74.00239563,40.73343658,1,1.227051561,2,Sun,494,Pickup
-74.0059433,40.73588943,1,0.340282824,2,Sat,98,Pickup
-73.98327637,40.7213707,5,4.082485997,2,Sun,1331,Pickup
-74.00193787,40.74053955,2,2.880087954,2,Tue,574,Pickup
-74.00508881,40.72903824,0,7.688782954,2,Sat,1121,Pickup
-73.9598999,40.80104828,5,0.961539755,2,Sat,268,Pickup
-73.98567963,40.72310257,1,3.802157686,2,Sat,1185,Pickup
-73.98951721,40.72960663,5,4.269451505,2,Sun,692,Pickup
-73.98374176,40.74409866,1,3.688537439,2,Sun,922,Pickup
-73.99712372,40.72249985,1,2.139269451,2,Fri,774,Pickup
-73.99181366,40.72254944,1,0.737287028,2,Sun,386,Pickup
-73.97777557,40.7293663,1,2.573094774,2,Sat,938,Pickup
-73.98549652,40.72721863,1,1.473358652,2,Fri,608,Pickup
-74.00455475,40.72148514,6,2.207983049,2,Fri,508,Pickup
-73.98509979,40.74303055,1,0.85016649,2,Mon,247,Pickup
-73.97100067,40.7514801,1,2.970790332,2,Fri,907,Pickup
-73.99156952,40.72692871,1,1.744528855,2,Sat,345,Pickup
-74.00006866,40.72862244,1,0.639050958,2,Sun,516,Pickup
-73.99234009,40.74333191,1,1.094619891,2,Sun,459,Pickup
-73.97234344,40.75653076,3,0.903497619,2,Sun,189,Pickup
-73.99452209,40.75052643,1,3.640122238,2,Wed,670,Pickup
-73.98229218,40.73165894,5,5.230308408,2,Sat,984,Pickup
-73.99330139,40.71910858,5,2.403534336,2,Sun,820,Pickup
-73.98704529,40.74165344,2,5.362191574,2,Wed,1826,Pickup
-73.95046234,40.77985382,2,1.100797479,2,Sun,413,Pickup
-73.95610046,40.77191162,2,4.386810707,2,Sun,894,Pickup
-73.97436523,40.75980759,1,0.535771353,2,Thu,243,Pickup
-73.99954987,40.72833252,1,0.354565715,2,Fri,221,Pickup
-73.97502136,40.78759384,2,0.554714039,2,Sun,123,Pickup
-73.99182892,40.72605515,1,0.444914162,2,Tue,239,Pickup
-73.99986267,40.73459244,2,0.485320683,2,Sun,356,Pickup
-73.98886108,40.71876144,2,0.719115729,2,Sun,309,Pickup
-73.94940186,40.77281952,1,4.260263583,2,Sat,912,Pickup
-73.99842072,40.72628403,1,0.668435259,2,Sat,233,Pickup
-73.99154663,40.75991058,1,2.929652706,2,Sun,807,Pickup
-73.99010468,40.71932983,2,1.5347623,2,Sat,651,Pickup
-73.98401642,40.72557068,1,2.468148855,2,Sat,884,Pickup
-74.0090332,40.71585464,6,4.227599866,2,Tue,893,Pickup
-73.96446991,40.80246353,1,1.597408849,2,Mon,675,Pickup
-73.98392487,40.7590065,1,3.310411029,2,Wed,946,Pickup
-73.98951721,40.72042084,1,3.716578363,2,Wed,922,Pickup
-73.98455048,40.73673248,1,0.642365874,2,Fri,329,Pickup
-74.00248718,40.75002289,1,0.815174768,2,Sun,383,Pickup
-73.98388672,40.74319839,1,2.297365421,2,Sat,473,Pickup
-73.98680115,40.72990799,2,0.73108928,2,Thu,313,Pickup
-73.98356628,40.73819351,1,0.947242031,2,Sat,495,Pickup
-74.00280762,40.73952484,1,1.96794393,2,Sat,793,Pickup
-73.99220276,40.72486115,1,3.061461856,2,Sat,781,Pickup
-73.98583221,40.72217941,5,0.358459792,2,Sat,294,Pickup
-73.9808197,40.76416016,2,3.707639031,2,Sat,783,Pickup
-73.9391098,40.79764175,1,2.978769412,2,Sun,881,Pickup
-73.96547699,40.80610275,2,1.279740293,2,Fri,314,Pickup
-73.99360657,40.76242447,1,1.3667332,2,Sat,232,Pickup
-73.97186279,40.79461288,2,2.398511657,2,Sat,560,Pickup
-74.00508881,40.72556686,1,0.714696061,2,Sun,325,Pickup
-73.96424866,40.80241776,1,2.562991123,2,Thu,723,Pickup
-74.00705719,40.7439003,1,2.139572135,2,Sun,896,Pickup
-74.00579834,40.74300766,1,0.672550263,2,Wed,247,Pickup
-73.96452332,40.76480865,2,0.362019366,2,Sun,146,Pickup
-73.96910095,40.76087952,1,2.681857662,2,Sun,1086,Pickup
-73.99704742,40.76363373,5,2.195772523,2,Sat,910,Pickup
-73.98641968,40.76689911,1,0.739772645,2,Sat,247,Pickup
-73.96974182,40.79798889,1,0.532655308,2,Sun,106,Pickup
-73.9828949,40.72279358,1,0.624271392,2,Sat,334,Pickup
-73.99237061,40.7641449,1,1.519901139,2,Fri,436,Pickup
-73.97059631,40.75672531,1,3.733936841,2,Fri,1474,Pickup
-73.95317841,40.80208969,1,1.41811398,2,Sun,637,Dropoff
-73.90751648,40.73861313,1,4.147466195,2,Tue,1001,Dropoff
-73.978508,40.76162338,2,1.741844025,2,Fri,508,Dropoff
-73.99900818,40.74410629,1,1.749337312,2,Sun,608,Dropoff
-73.9611969,40.65100861,5,5.334002861,2,Sun,3581,Dropoff
-73.98193359,40.75669098,1,0.452983749,2,Sat,245,Dropoff
-73.98628235,40.7105751,1,1.458347591,2,Sat,585,Dropoff
-73.92900085,40.70806885,1,4.704826352,2,Tue,1519,Dropoff
-73.92666626,40.76580048,1,2.177670208,2,Fri,572,Dropoff
-73.96137238,40.79853821,1,4.64582227,2,Sat,1041,Dropoff
-73.9642868,40.75622177,1,0.203449769,2,Sun,48,Dropoff
-73.98109436,40.6897583,1,0.622558872,2,Fri,86,Dropoff
-73.9817276,40.75795364,1,0.766417684,2,Fri,242,Dropoff
-73.97815704,40.74874878,5,0.875221904,2,Thu,478,Dropoff
-73.95262146,40.77571869,2,3.915588385,2,Sun,2319,Dropoff
-73.91598511,40.74716949,1,3.506700763,2,Tue,686,Dropoff
-73.99752045,40.75643921,1,0.816683463,2,Sun,398,Dropoff
-73.99075317,40.74539948,1,1.400807456,2,Tue,357,Dropoff
-73.89938354,40.74119568,1,0.817371897,2,Sat,174,Dropoff
-73.97534943,40.75222015,1,0.540108531,2,Fri,301,Dropoff
-73.89215851,40.75988007,1,1.823708869,2,Wed,478,Dropoff
-73.98975372,40.66280365,1,5.19992448,2,Sat,1295,Dropoff
-73.99645233,40.72200012,1,0.191619766,2,Sat,157,Dropoff
-73.97458649,40.74516678,1,1.535160628,2,Sat,1040,Dropoff
-73.94525146,40.82294846,1,6.479096484,2,Sun,1426,Dropoff
-73.96517944,40.80630112,1,2.359062793,2,Fri,689,Dropoff
-73.97621155,40.68689346,1,5.325248476,2,Sun,1537,Dropoff
-73.9464798,40.69345856,1,4.235972448,2,Sat,1572,Dropoff
-73.93288422,40.77075577,1,9.208952597,2,Fri,1448,Dropoff
-73.99651337,40.76097107,1,2.743095604,2,Fri,1018,Dropoff
-73.98020935,40.73508453,1,0.339450861,2,Sat,265,Dropoff
-73.98026276,40.74348068,1,0.422356606,2,Fri,132,Dropoff
-73.99130249,40.72367859,1,0.531295289,2,Sat,359,Dropoff
-73.98928833,40.74895859,2,0.864329636,2,Sat,416,Dropoff
-73.91877747,40.69875717,1,1.533669248,2,Fri,548,Dropoff
-73.98413086,40.76467896,2,0.635248529,2,Sat,259,Dropoff
-73.9838028,40.72566223,1,0.66108274,2,Thu,443,Dropoff
-73.98165131,40.72900009,1,0.530817395,2,Sat,242,Dropoff
-74.00733185,40.70572281,1,3.045588415,2,Sat,1111,Dropoff
-73.94223022,40.81295776,1,3.895348019,2,Sat,706,Dropoff
-73.91140747,40.74541855,1,3.258950868,2,Sun,656,Dropoff
-73.90873718,40.69471359,2,4.928916523,2,Tue,1776,Dropoff
-74.00892639,40.7045517,1,4.218090708,2,Fri,784,Dropoff
-73.98400879,40.76306152,2,0.365267608,2,Fri,276,Dropoff
-74.00258636,40.71864319,3,1.389176186,2,Sat,629,Dropoff
-73.98636627,40.77140427,1,1.429345542,2,Sun,338,Dropoff
-73.95379639,40.78202057,1,1.289373889,2,Mon,399,Dropoff
-73.91887665,40.75593185,1,3.695577158,2,Sun,1192,Dropoff
-74.0001297,40.74040222,1,0.681416059,2,Thu,366,Dropoff
-73.88063049,40.74803925,3,1.591595882,2,Sun,658,Dropoff
-73.97315216,40.75530243,3,2.946913682,2,Sat,1371,Dropoff
-73.93641663,40.8028183,5,4.171174944,2,Sun,667,Dropoff
-73.9836731,40.75855637,4,2.059138362,2,Sat,550,Dropoff
-73.98504639,40.75434113,3,1.385149757,2,Sun,438,Dropoff
-73.96668243,40.75318146,1,2.357734078,2,Sun,568,Dropoff
-74.00138092,40.72924042,3,0.562840111,2,Sun,415,Dropoff
-73.96703339,40.75848007,5,1.449953021,2,Sun,394,Dropoff
-74.001297,40.74665451,1,1.398132728,2,Sat,917,Dropoff
-73.97760773,40.7155571,1,2.538205572,2,Sun,779,Dropoff
-73.86538696,40.68658066,1,7.396733362,2,Fri,1720,Dropoff
-73.98847961,40.71880722,1,1.04986164,2,Sat,878,Dropoff
-73.97698212,40.75000381,6,0.451955952,2,Tue,68,Dropoff
-73.98188782,40.77859116,1,0.485688768,2,Wed,276,Dropoff
-73.99263,40.73402023,1,0.755088294,2,Sun,427,Dropoff
-73.95284271,40.77225494,1,1.806798039,2,Fri,694,Dropoff
-73.92075348,40.69444656,1,1.292208128,2,Tue,437,Dropoff
-73.96946716,40.75680542,1,1.234056344,2,Thu,622,Dropoff
-73.9877243,40.75728226,2,0.932105562,2,Sun,359,Dropoff
-73.97821808,40.74547577,1,0.774274855,2,Sun,637,Dropoff
-73.96120453,40.79767227,2,2.020289482,2,Sun,700,Dropoff
-73.96329498,40.76211166,2,2.468171071,2,Sat,913,Dropoff
-73.93959045,40.82178879,2,6.404441885,2,Fri,1113,Dropoff
-73.97463226,40.7562561,1,1.812670973,2,Sat,450,Dropoff
-73.94779205,40.78735733,2,4.701852133,2,Sun,1406,Dropoff
-74.00914001,40.73817062,1,1.036694824,2,Sat,329,Dropoff
-73.95722198,40.80190277,1,4.061437613,2,Sat,1036,Dropoff
-73.9912262,40.7507782,1,0.226657169,2,Sun,85,Dropoff
-73.96405029,40.75452042,6,1.472989756,2,Sun,263,Dropoff
-74.01299286,40.62817383,1,7.272912707,2,Mon,1199,Dropoff
-73.94734955,40.78406906,5,5.13829459,2,Sat,1203,Dropoff
-73.98818207,40.7375946,1,1.029911312,2,Mon,233,Dropoff
-73.95559692,40.80900574,2,4.244834555,2,Sat,1157,Dropoff
-73.95488739,40.72247314,1,1.473175429,2,Mon,844,Dropoff
-73.97383118,40.75479126,1,1.543345147,2,Mon,360,Dropoff
-74.00540161,40.73018265,1,0.894198289,2,Sun,628,Dropoff
-73.97476196,40.78813171,3,4.020458623,2,Sat,1211,Dropoff
-73.98014832,40.74317932,6,1.392824448,2,Fri,348,Dropoff
-73.97419739,40.74739075,5,1.573086249,2,Fri,864,Dropoff
-73.99726868,40.71281815,1,0.826553721,2,Mon,248,Dropoff
-73.93235779,40.79638672,1,0.606776376,2,Wed,113,Dropoff
-73.99822235,40.7567215,1,0.433263784,2,Mon,120,Dropoff
-73.9718399,40.76298141,1,3.031896822,2,Thu,789,Dropoff
-73.98358154,40.75979996,1,0.427531793,2,Sat,395,Dropoff
-73.91290283,40.68080139,1,5.489942223,2,Fri,2035,Dropoff
-73.97254181,40.63641739,2,6.870402264,2,Mon,974,Dropoff
-73.90563965,40.7138443,2,4.83902966,2,Sat,1697,Dropoff
-73.98234558,40.73156357,1,1.946457522,2,Sat,568,Dropoff
-73.98522949,40.74779129,5,1.14199339,2,Mon,407,Dropoff
-73.94828796,40.67850113,1,1.051633258,2,Sun,355,Dropoff
-73.99708557,40.76273346,2,0.098506662,2,Sat,85,Dropoff
-73.97080231,40.78878021,1,2.085065061,2,Fri,333,Dropoff
-73.97642517,40.74090576,1,2.667956525,2,Fri,900,Dropoff
-73.99211121,40.72146606,1,0.23368231,2,Sat,318,Dropoff
-74.00418854,40.74255371,2,0.670639136,2,Mon,267,Dropoff
-73.97711182,40.66427994,2,13.02959793,2,Sun,2268,Dropoff
-73.95742798,40.6309433,5,5.514663596,2,Wed,1195,Dropoff
-73.95739746,40.654953,1,4.74078281,2,Sun,1011,Dropoff
