area,dist_percent,pickup_day,pickup_hour,avg_speed,count
Grand_Central_Terminal,mid,4,11,6.446344888304629,143.0
Grand_Central_Terminal,mid,4,12,6.363028629932909,139.0
Grand_Central_Terminal,mid,4,13,6.762399819683276,130.0
Grand_Central_Terminal,mid,4,14,6.42613548557178,140.0
Grand_Central_Terminal,mid,4,15,6.489863138977681,107.0
Grand_Central_Terminal,mid,4,16,6.244938968468911,86.0
Grand_Central_Terminal,mid,4,17,5.984103892669454,89.0
Grand_Central_Terminal,mid,4,18,5.861127164154578,124.0
Grand_Central_Terminal,mid,4,19,6.572357863990596,161.0
Grand_Central_Terminal,mid,4,20,6.654684456811081,160.0
Grand_Central_Terminal,mid,4,21,6.790617603310082,140.0
Grand_Central_Terminal,mid,4,22,6.630247857738892,141.0
Grand_Central_Terminal,mid,4,23,6.472637106981628,118.0
Grand_Central_Terminal,mid,5,0,7.4018468039203,85.0
Grand_Central_Terminal,mid,5,1,8.601358902458093,76.0
Grand_Central_Terminal,mid,5,2,10.166786712435497,30.0
Grand_Central_Terminal,mid,5,3,10.505139688836076,32.0
Grand_Central_Terminal,mid,5,4,9.720326604362045,18.0
Grand_Central_Terminal,mid,5,5,9.693576912111986,13.0
Grand_Central_Terminal,mid,5,6,9.402808671142022,25.0
Grand_Central_Terminal,mid,5,7,9.92152632833702,33.0
Grand_Central_Terminal,mid,5,8,8.539262520173008,57.0
Grand_Central_Terminal,mid,5,9,8.443185721973515,98.0
Grand_Central_Terminal,mid,5,10,7.6380965015218045,97.0
Grand_Central_Terminal,mid,5,11,7.83376625103406,131.0
Grand_Central_Terminal,mid,5,12,7.742335674791829,113.0
Grand_Central_Terminal,mid,5,13,7.011619385904608,113.0
Grand_Central_Terminal,mid,5,14,6.999195004175788,115.0
Grand_Central_Terminal,mid,5,15,7.21701346151153,106.0
Grand_Central_Terminal,mid,5,16,7.412641235240745,113.0
Grand_Central_Terminal,mid,5,17,7.014379254127353,129.0
Grand_Central_Terminal,mid,5,18,6.93835920365637,154.0
Grand_Central_Terminal,mid,5,19,6.796344233640189,148.0
Grand_Central_Terminal,mid,5,20,6.999415636841389,132.0
Grand_Central_Terminal,mid,5,21,7.208565152121394,126.0
Grand_Central_Terminal,mid,5,22,7.151665923629808,152.0
Grand_Central_Terminal,mid,5,23,6.824644521579138,108.0
Grand_Central_Terminal,mid,6,0,8.280048269447171,111.0
Grand_Central_Terminal,mid,6,1,9.4257636694837,55.0
Grand_Central_Terminal,mid,6,2,10.016593482362756,44.0
Grand_Central_Terminal,mid,6,3,10.070332938872248,31.0
Grand_Central_Terminal,mid,6,4,10.587752762593887,21.0
Grand_Central_Terminal,mid,6,5,9.455852341861853,12.0
Grand_Central_Terminal,mid,6,6,11.232435476546913,15.0
Grand_Central_Terminal,mid,6,7,10.245021001517383,31.0
Grand_Central_Terminal,mid,6,8,9.790073658524266,53.0
Grand_Central_Terminal,mid,6,9,9.425497959350222,69.0
Grand_Central_Terminal,mid,6,10,9.102293796934978,105.0
Grand_Central_Terminal,mid,6,11,7.491361828227005,119.0
Grand_Central_Terminal,mid,6,12,8.301651633177833,123.0
Grand_Central_Terminal,mid,6,13,8.215207441997487,126.0
Grand_Central_Terminal,mid,6,14,7.623557353549858,111.0
Grand_Central_Terminal,mid,6,15,7.119915581518066,105.0
Grand_Central_Terminal,mid,6,16,7.7575068355132135,101.0
Grand_Central_Terminal,mid,6,17,7.489678285282981,122.0
Grand_Central_Terminal,mid,6,18,7.717580372876402,116.0
Grand_Central_Terminal,mid,6,19,7.925411755910562,115.0
Grand_Central_Terminal,mid,6,20,8.273679744354347,86.0
Grand_Central_Terminal,mid,6,21,8.637118511030724,92.0
Grand_Central_Terminal,mid,6,22,8.175530457194553,87.0
Grand_Central_Terminal,mid,6,23,8.560285754897652,51.0
I678_Queens,high,0,0,13.040833282614207,
I678_Queens,high,0,1,13.040833282614207,1.0
I678_Queens,high,0,2,13.040833282614207,
I678_Queens,high,0,3,13.040833282614207,
I678_Queens,high,0,4,13.040833282614207,
I678_Queens,high,0,5,13.040833282614207,
I678_Queens,high,0,6,13.040833282614207,
I678_Queens,high,0,7,13.040833282614207,
I678_Queens,high,0,8,13.040833282614207,
I678_Queens,high,0,9,13.040833282614207,
I678_Queens,high,0,10,13.040833282614207,
I678_Queens,high,0,11,13.040833282614207,
I678_Queens,high,0,12,13.040833282614207,
I678_Queens,high,0,13,13.040833282614207,1.0
I678_Queens,high,0,14,13.040833282614207,
I678_Queens,high,0,15,13.040833282614207,
I678_Queens,high,0,16,13.040833282614207,
I678_Queens,high,0,17,13.040833282614207,
I678_Queens,high,0,18,13.040833282614207,
I678_Queens,high,0,19,13.040833282614207,
I678_Queens,high,0,20,13.040833282614207,
I678_Queens,high,0,21,13.040833282614207,
I678_Queens,high,0,22,13.040833282614207,
I678_Queens,high,0,23,13.040833282614207,
I678_Queens,high,1,0,13.040833282614207,
I678_Queens,high,1,1,13.040833282614207,1.0
I678_Queens,high,1,2,13.040833282614207,
I678_Queens,high,1,3,13.040833282614207,
I678_Queens,high,1,4,13.040833282614207,
I678_Queens,high,1,5,13.040833282614207,
I678_Queens,high,1,6,13.040833282614207,
I678_Queens,high,1,7,13.040833282614207,
I678_Queens,high,1,8,13.040833282614207,
I678_Queens,high,1,9,13.040833282614207,
I678_Queens,high,1,10,13.040833282614207,
I678_Queens,high,1,11,13.040833282614207,
I678_Queens,high,1,12,13.040833282614207,
I678_Queens,high,1,13,13.040833282614207,
I678_Queens,high,1,14,13.040833282614207,
I678_Queens,high,1,15,13.040833282614207,
I678_Queens,high,1,16,13.040833282614207,
I678_Queens,high,1,17,13.040833282614207,
I678_Queens,high,1,18,13.040833282614207,
I678_Queens,high,1,19,13.040833282614207,
I678_Queens,high,1,20,13.040833282614207,
I678_Queens,high,1,21,13.040833282614207,
I678_Queens,high,1,22,13.040833282614207,
I678_Queens,high,1,23,13.040833282614207,
I678_Queens,high,2,0,13.040833282614207,
I678_Queens,high,2,1,13.040833282614207,
I678_Queens,high,2,2,13.040833282614207,
I678_Queens,high,2,3,13.040833282614207,
I678_Queens,high,2,4,13.040833282614207,
I678_Queens,high,2,5,13.040833282614207,
I678_Queens,high,2,6,13.040833282614207,1.0
I678_Queens,high,2,7,13.040833282614207,
I678_Queens,high,2,8,13.040833282614207,
I678_Queens,high,2,9,13.040833282614207,1.0
I678_Queens,high,2,10,13.040833282614207,
I678_Queens,high,2,11,13.040833282614207,
I678_Queens,high,2,12,13.040833282614207,
I678_Queens,high,2,13,13.040833282614207,
I678_Queens,high,2,14,13.040833282614207,
I678_Queens,high,2,15,13.040833282614207,
I678_Queens,high,2,16,13.040833282614207,
I678_Queens,high,2,17,13.040833282614207,
I678_Queens,high,2,18,13.040833282614207,
I678_Queens,high,2,19,13.040833282614207,
I678_Queens,high,2,20,13.040833282614207,
I678_Queens,high,2,21,13.040833282614207,
I678_Queens,high,2,22,13.040833282614207,
I678_Queens,high,2,23,13.040833282614207,1.0
I678_Queens,high,3,0,13.040833282614207,
I678_Queens,high,3,1,13.040833282614207,
I678_Queens,high,3,2,13.040833282614207,
I678_Queens,high,3,3,13.040833282614207,
I678_Queens,high,3,4,13.040833282614207,
I678_Queens,high,3,5,13.040833282614207,
I678_Queens,high,3,6,13.040833282614207,
I678_Queens,high,3,7,13.040833282614207,
I678_Queens,high,3,8,13.040833282614207,
I678_Queens,high,3,9,13.040833282614207,
I678_Queens,high,3,10,13.040833282614207,
I678_Queens,high,3,11,13.040833282614207,
I678_Queens,high,3,12,13.040833282614207,
I678_Queens,high,3,13,13.040833282614207,
I678_Queens,high,3,14,13.040833282614207,
I678_Queens,high,3,15,13.040833282614207,
I678_Queens,high,3,16,13.040833282614207,
I678_Queens,high,3,17,13.040833282614207,
I678_Queens,high,3,18,13.040833282614207,
I678_Queens,high,3,19,13.040833282614207,
I678_Queens,high,3,20,13.040833282614207,
I678_Queens,high,3,21,13.040833282614207,1.0
I678_Queens,high,3,22,13.040833282614207,
I678_Queens,high,3,23,13.040833282614207,
I678_Queens,high,4,0,13.040833282614207,
I678_Queens,high,4,1,13.040833282614207,
I678_Queens,high,4,2,13.040833282614207,
I678_Queens,high,4,3,13.040833282614207,
I678_Queens,high,4,4,13.040833282614207,
I678_Queens,high,4,5,13.040833282614207,
I678_Queens,high,4,6,13.040833282614207,
I678_Queens,high,4,7,13.040833282614207,1.0
I678_Queens,high,4,8,13.040833282614207,
I678_Queens,high,4,9,13.040833282614207,
I678_Queens,high,4,10,13.040833282614207,1.0
I678_Queens,high,4,11,13.040833282614207,
I678_Queens,high,4,12,13.040833282614207,
I678_Queens,high,4,13,13.040833282614207,
I678_Queens,high,4,14,13.040833282614207,
I678_Queens,high,4,15,13.040833282614207,
I678_Queens,high,4,16,13.040833282614207,
I678_Queens,high,4,17,13.040833282614207,
I678_Queens,high,4,18,13.040833282614207,
I678_Queens,high,4,19,13.040833282614207,
I678_Queens,high,4,20,13.040833282614207,
I678_Queens,high,4,21,13.040833282614207,1.0
I678_Queens,high,4,22,13.040833282614207,
I678_Queens,high,4,23,13.040833282614207,
I678_Queens,high,5,0,13.040833282614207,
I678_Queens,high,5,1,13.040833282614207,
I678_Queens,high,5,2,13.040833282614207,
I678_Queens,high,5,3,13.040833282614207,
I678_Queens,high,5,4,13.040833282614207,1.0
I678_Queens,high,5,5,13.040833282614207,
I678_Queens,high,5,6,13.040833282614207,1.0
I678_Queens,high,5,7,13.040833282614207,
I678_Queens,high,5,8,13.040833282614207,
I678_Queens,high,5,9,13.040833282614207,
I678_Queens,high,5,10,13.040833282614207,
I678_Queens,high,5,11,13.040833282614207,
I678_Queens,high,5,12,13.040833282614207,
I678_Queens,high,5,13,13.040833282614207,
I678_Queens,high,5,14,13.040833282614207,
I678_Queens,high,5,15,13.040833282614207,
I678_Queens,high,5,16,13.040833282614207,
I678_Queens,high,5,17,13.040833282614207,
I678_Queens,high,5,18,13.040833282614207,
I678_Queens,high,5,19,13.040833282614207,
I678_Queens,high,5,20,13.040833282614207,
I678_Queens,high,5,21,13.040833282614207,
I678_Queens,high,5,22,13.040833282614207,
I678_Queens,high,5,23,13.040833282614207,
I678_Queens,high,6,0,13.040833282614207,
I678_Queens,high,6,1,13.040833282614207,
I678_Queens,high,6,2,13.040833282614207,
I678_Queens,high,6,3,13.040833282614207,
I678_Queens,high,6,4,13.040833282614207,
I678_Queens,high,6,5,13.040833282614207,1.0
I678_Queens,high,6,6,13.040833282614207,
I678_Queens,high,6,7,13.040833282614207,
I678_Queens,high,6,8,13.040833282614207,
I678_Queens,high,6,9,13.040833282614207,
I678_Queens,high,6,10,13.040833282614207,1.0
I678_Queens,high,6,11,13.040833282614207,1.0
I678_Queens,high,6,12,13.040833282614207,
I678_Queens,high,6,13,13.040833282614207,
I678_Queens,high,6,14,13.040833282614207,
I678_Queens,high,6,15,13.040833282614207,1.0
I678_Queens,high,6,16,13.040833282614207,
I678_Queens,high,6,17,13.040833282614207,
I678_Queens,high,6,18,13.040833282614207,
I678_Queens,high,6,19,13.040833282614207,
I678_Queens,high,6,20,13.040833282614207,
I678_Queens,high,6,21,13.040833282614207,
I678_Queens,high,6,22,13.040833282614207,
I678_Queens,high,6,23,13.040833282614207,
I678_Queens,low,0,0,30.217293437025,14.0
I678_Queens,low,0,1,30.217293437025,3.0
I678_Queens,low,0,2,30.217293437025,3.0
I678_Queens,low,0,3,25.25164915498366,5.0
I678_Queens,low,0,4,25.25164915498366,4.0
I678_Queens,low,0,5,25.07149034365537,5.0
I678_Queens,low,0,6,20.260219924706227,17.0
I678_Queens,low,0,7,16.55205633301098,11.0
I678_Queens,low,0,8,14.648709476643145,8.0
I678_Queens,low,0,9,22.940110818928275,12.0
I678_Queens,low,0,10,22.848837202521565,7.0
I678_Queens,low,0,11,26.755325984352805,9.0
I678_Queens,low,0,12,22.777282257569222,9.0
I678_Queens,low,0,13,18.13362411261075,7.0
I678_Queens,low,0,14,19.827211375301452,9.0
I678_Queens,low,0,15,16.265561524404863,15.0
I678_Queens,low,0,16,14.627134382812418,17.0
I678_Queens,low,0,17,14.004264759102302,14.0
I678_Queens,low,0,18,17.561214862424627,14.0
I678_Queens,low,0,19,20.257416234208222,12.0
I678_Queens,low,0,20,24.609816652934104,19.0
I678_Queens,low,0,21,21.770296039610955,18.0
I678_Queens,low,0,22,22.45115561923559,14.0
I678_Queens,low,0,23,24.186734852608804,17.0
I678_Queens,low,1,0,23.734849398091434,13.0
I678_Queens,low,1,1,30.120851792487326,5.0
I678_Queens,low,1,2,30.120851792487326,3.0
I678_Queens,low,1,3,30.120851792487326,3.0
I678_Queens,low,1,4,34.22284915041343,6.0
I678_Queens,low,1,5,19.896917014170537,7.0
I678_Queens,low,1,6,18.619551820620163,7.0
I678_Queens,low,1,7,18.481376313098075,14.0
I678_Queens,low,1,8,17.367795666633917,8.0
I678_Queens,low,1,9,16.902549508434756,12.0
I678_Queens,low,1,10,23.183072520826794,10.0
I678_Queens,low,1,11,22.48388900901035,10.0
I678_Queens,low,1,12,19.72414368947171,9.0
I678_Queens,low,1,13,20.264077886158148,12.0
I678_Queens,low,1,14,17.63120965903934,10.0
I678_Queens,low,1,15,16.51632715483605,13.0
I678_Queens,low,1,16,18.06964746107626,24.0
I678_Queens,low,1,17,14.380510646849,23.0
I678_Queens,low,1,18,16.07288948160173,16.0
I678_Queens,low,1,19,20.11930743961849,14.0
I678_Queens,low,1,20,22.272225557631494,15.0
I678_Queens,low,1,21,22.913369934543965,23.0
I678_Queens,low,1,22,22.14723791584045,25.0
I678_Queens,low,1,23,24.4040397477548,23.0
I678_Queens,low,2,0,23.973916624096475,10.0
I678_Queens,low,2,1,21.75299929744953,6.0
I678_Queens,low,2,2,21.75299929744953,3.0
I678_Queens,low,2,3,22.896834564545085,6.0
I678_Queens,low,2,4,22.896834564545085,2.0
I678_Queens,low,2,5,26.898686934615313,6.0
I678_Queens,low,2,6,13.251170053743783,5.0
I678_Queens,low,2,7,15.932647851552304,9.0
I678_Queens,low,2,8,21.600459026271523,7.0
I678_Queens,low,2,9,18.410169403217914,5.0
I678_Queens,low,2,10,20.058277518554632,9.0
I678_Queens,low,2,11,20.058277518554632,4.0
I678_Queens,low,2,12,17.374916370674637,12.0
I678_Queens,low,2,13,18.45283084885099,13.0
I678_Queens,low,2,14,18.86670829880464,18.0
I678_Queens,low,2,15,14.325178071080439,14.0
I678_Queens,low,2,16,13.567164411176742,19.0
I678_Queens,low,2,17,16.51875996675323,21.0
I678_Queens,low,2,18,16.11633696328863,18.0
I678_Queens,low,2,19,22.595504875330917,9.0
I678_Queens,low,2,20,24.6391728832778,14.0
I678_Queens,low,2,21,21.588493975422526,16.0
I678_Queens,low,2,22,22.119499549765766,12.0
I678_Queens,low,2,23,22.320662379447057,20.0
I678_Queens,low,3,0,24.918055960158764,17.0
I678_Queens,low,3,1,25.13046076973671,10.0
I678_Queens,low,3,2,25.13046076973671,2.0
I678_Queens,low,3,3,25.13046076973671,4.0
I678_Queens,low,3,4,25.13046076973671,3.0
I678_Queens,low,3,5,27.94646762847011,10.0
I678_Queens,low,3,6,17.05222256737983,12.0
I678_Queens,low,3,7,17.192221981679793,12.0
I678_Queens,low,3,8,16.483833621068122,8.0
I678_Queens,low,3,9,17.872341529218847,8.0
I678_Queens,low,3,10,19.451356702326603,8.0
I678_Queens,low,3,11,21.24769447716828,11.0
I678_Queens,low,3,12,22.556982936871464,7.0
I678_Queens,low,3,13,19.044921390266477,5.0
I678_Queens,low,3,14,16.146097727005877,12.0
I678_Queens,low,3,15,17.072248246531004,13.0
I678_Queens,low,3,16,14.741343985375122,12.0
I678_Queens,low,3,17,14.927617614394217,15.0
I678_Queens,low,3,18,15.404076676063314,11.0
I678_Queens,low,3,19,18.395340820365508,14.0
I678_Queens,low,3,20,20.901746516536722,13.0
I678_Queens,low,3,21,22.146143917664382,20.0
I678_Queens,low,3,22,22.011816123143205,19.0
I678_Queens,low,3,23,23.142094223092492,21.0
I678_Queens,low,4,0,26.458503659515348,22.0
I678_Queens,low,4,1,22.3086022517313,13.0
I678_Queens,low,4,2,25.37796792699344,7.0
I678_Queens,low,4,3,25.37796792699344,4.0
I678_Queens,low,4,4,27.234380209570872,7.0
I678_Queens,low,4,5,26.225369955076133,9.0
I678_Queens,low,4,6,20.469743241401105,9.0
I678_Queens,low,4,7,15.908636635910593,14.0
I678_Queens,low,4,8,18.14644023622207,10.0
I678_Queens,low,4,9,20.50572321316932,17.0
I678_Queens,low,4,10,21.74598422432596,15.0
I678_Queens,low,4,11,22.55806799821596,10.0
I678_Queens,low,4,12,16.505954326777914,9.0
I678_Queens,low,4,13,20.939285366127574,13.0
I678_Queens,low,4,14,18.637866131231327,14.0
I678_Queens,low,4,15,13.92662439922716,20.0
I678_Queens,low,4,16,17.18705348648769,15.0
I678_Queens,low,4,17,14.587746311141332,11.0
I678_Queens,low,4,18,16.183349333757796,16.0
I678_Queens,low,4,19,18.399079736047405,15.0
I678_Queens,low,4,20,20.162678922754555,15.0
I678_Queens,low,4,21,22.017092216228765,19.0
I678_Queens,low,4,22,19.62714124366373,23.0
I678_Queens,low,4,23,16.68237858015573,20.0
I678_Queens,low,5,0,21.362160177534694,21.0
I678_Queens,low,5,1,26.563259941751323,10.0
I678_Queens,low,5,2,21.411879270031008,16.0
I678_Queens,low,5,3,24.23099091838265,11.0
I678_Queens,low,5,4,27.165087175327358,8.0
I678_Queens,low,5,5,27.165087175327358,3.0
I678_Queens,low,5,6,29.94250708419179,5.0
I678_Queens,low,5,7,26.600015017076068,8.0
I678_Queens,low,5,8,21.56603627919859,12.0
I678_Queens,low,5,9,24.454891070805264,8.0
I678_Queens,low,5,10,27.672225763732232,11.0
I678_Queens,low,5,11,24.64962502722441,5.0
I678_Queens,low,5,12,24.018665475686095,16.0
I678_Queens,low,5,13,23.710753613513532,9.0
I678_Queens,low,5,14,21.541355484535107,14.0
I678_Queens,low,5,15,20.919739326928156,14.0
I678_Queens,low,5,16,18.234662799614416,9.0
I678_Queens,low,5,17,16.583350630244354,9.0
I678_Queens,low,5,18,20.919592970609752,11.0
I678_Queens,low,5,19,19.884620336005362,5.0
I678_Queens,low,5,20,20.782561689500305,12.0
I678_Queens,low,5,21,21.344592869477523,15.0
I678_Queens,low,5,22,20.55102967171262,10.0
I678_Queens,low,5,23,19.175836374001573,8.0
I678_Queens,low,6,0,24.28437512258163,11.0
I678_Queens,low,6,1,24.19884595840804,13.0
I678_Queens,low,6,2,18.575266264075854,7.0
I678_Queens,low,6,3,19.404866084711678,10.0
I678_Queens,low,6,4,25.17036767825521,10.0
I678_Queens,low,6,5,22.583353250051076,6.0
I678_Queens,low,6,6,22.583353250051076,4.0
I678_Queens,low,6,7,34.22487112431563,9.0
I678_Queens,low,6,8,29.83571859327531,9.0
I678_Queens,low,6,9,31.388764749433637,12.0
I678_Queens,low,6,10,22.423899300740434,18.0
I678_Queens,low,6,11,23.935198252729773,11.0
I678_Queens,low,6,12,21.560260054874195,13.0
I678_Queens,low,6,13,20.9579087279582,17.0
I678_Queens,low,6,14,20.825960034378138,11.0
I678_Queens,low,6,15,16.836239253545244,17.0
I678_Queens,low,6,16,16.535768497005062,13.0
I678_Queens,low,6,17,18.246696238465308,27.0
I678_Queens,low,6,18,19.09654069250664,14.0
I678_Queens,low,6,19,20.434764643246215,21.0
I678_Queens,low,6,20,21.449379851407336,16.0
I678_Queens,low,6,21,23.161109896870983,12.0
I678_Queens,low,6,22,23.725168152802862,13.0
I678_Queens,low,6,23,29.18121738391619,15.0
I678_Queens,mid,0,0,29.18121738391619,
I678_Queens,mid,0,1,29.18121738391619,1.0
I678_Queens,mid,0,2,29.18121738391619,1.0
I678_Queens,mid,0,3,29.18121738391619,
I678_Queens,mid,0,4,29.18121738391619,
I678_Queens,mid,0,5,29.18121738391619,
I678_Queens,mid,0,6,29.18121738391619,1.0
I678_Queens,mid,0,7,29.18121738391619,1.0
I678_Queens,mid,0,8,29.18121738391619,
I678_Queens,mid,0,9,29.18121738391619,
I678_Queens,mid,0,10,29.18121738391619,
I678_Queens,mid,0,11,29.18121738391619,2.0
I678_Queens,mid,0,12,29.18121738391619,
I678_Queens,mid,0,13,29.18121738391619,
I678_Queens,mid,0,14,29.18121738391619,
I678_Queens,mid,0,15,29.18121738391619,
I678_Queens,mid,0,16,29.18121738391619,
I678_Queens,mid,0,17,29.18121738391619,
I678_Queens,mid,0,18,29.18121738391619,
I678_Queens,mid,0,19,29.18121738391619,
I678_Queens,mid,0,20,29.18121738391619,
I678_Queens,mid,0,21,29.18121738391619,1.0
I678_Queens,mid,0,22,29.18121738391619,
I678_Queens,mid,0,23,29.18121738391619,
I678_Queens,mid,1,0,29.18121738391619,
I678_Queens,mid,1,1,29.18121738391619,
I678_Queens,mid,1,2,29.18121738391619,
I678_Queens,mid,1,3,29.18121738391619,
I678_Queens,mid,1,4,29.18121738391619,
I678_Queens,mid,1,5,29.18121738391619,
I678_Queens,mid,1,6,29.18121738391619,
I678_Queens,mid,1,7,29.18121738391619,1.0
I678_Queens,mid,1,8,29.18121738391619,
I678_Queens,mid,1,9,29.18121738391619,
I678_Queens,mid,1,10,29.18121738391619,
I678_Queens,mid,1,11,29.18121738391619,
I678_Queens,mid,1,12,29.18121738391619,
I678_Queens,mid,1,13,29.18121738391619,
I678_Queens,mid,1,14,29.18121738391619,2.0
I678_Queens,mid,1,15,29.18121738391619,
I678_Queens,mid,1,16,29.18121738391619,
I678_Queens,mid,1,17,29.18121738391619,
I678_Queens,mid,1,18,29.18121738391619,
I678_Queens,mid,1,19,29.18121738391619,
I678_Queens,mid,1,20,29.18121738391619,
I678_Queens,mid,1,21,29.18121738391619,1.0
I678_Queens,mid,1,22,29.18121738391619,
I678_Queens,mid,1,23,29.18121738391619,
I678_Queens,mid,2,0,29.18121738391619,
I678_Queens,mid,2,1,29.18121738391619,
I678_Queens,mid,2,2,29.18121738391619,
I678_Queens,mid,2,3,29.18121738391619,
I678_Queens,mid,2,4,29.18121738391619,
I678_Queens,mid,2,5,29.18121738391619,1.0
I678_Queens,mid,2,6,29.18121738391619,
I678_Queens,mid,2,7,29.18121738391619,
I678_Queens,mid,2,8,29.18121738391619,
I678_Queens,mid,2,9,29.18121738391619,
I678_Queens,mid,2,10,29.18121738391619,
I678_Queens,mid,2,11,29.18121738391619,
I678_Queens,mid,2,12,29.18121738391619,
I678_Queens,mid,2,13,29.18121738391619,
I678_Queens,mid,2,14,29.18121738391619,
I678_Queens,mid,2,15,29.18121738391619,
I678_Queens,mid,2,16,29.18121738391619,
I678_Queens,mid,2,17,29.18121738391619,
I678_Queens,mid,2,18,29.18121738391619,
I678_Queens,mid,2,19,29.18121738391619,
I678_Queens,mid,2,20,29.18121738391619,
I678_Queens,mid,2,21,29.18121738391619,
I678_Queens,mid,2,22,29.18121738391619,
I678_Queens,mid,2,23,29.18121738391619,
I678_Queens,mid,3,0,29.18121738391619,
I678_Queens,mid,3,1,29.18121738391619,
I678_Queens,mid,3,2,29.18121738391619,
I678_Queens,mid,3,3,29.18121738391619,1.0
I678_Queens,mid,3,4,29.18121738391619,
I678_Queens,mid,3,5,29.18121738391619,
I678_Queens,mid,3,6,29.18121738391619,
I678_Queens,mid,3,7,29.18121738391619,1.0
I678_Queens,mid,3,8,29.18121738391619,
I678_Queens,mid,3,9,29.18121738391619,
I678_Queens,mid,3,10,29.18121738391619,1.0
I678_Queens,mid,3,11,29.18121738391619,
I678_Queens,mid,3,12,29.18121738391619,
I678_Queens,mid,3,13,29.18121738391619,
I678_Queens,mid,3,14,29.18121738391619,
I678_Queens,mid,3,15,29.18121738391619,
I678_Queens,mid,3,16,29.18121738391619,
I678_Queens,mid,3,17,29.18121738391619,
I678_Queens,mid,3,18,29.18121738391619,1.0
I678_Queens,mid,3,19,29.18121738391619,1.0
I678_Queens,mid,3,20,29.18121738391619,
I678_Queens,mid,3,21,29.18121738391619,1.0
I678_Queens,mid,3,22,29.18121738391619,
I678_Queens,mid,3,23,29.18121738391619,
I678_Queens,mid,4,0,29.18121738391619,1.0
I678_Queens,mid,4,1,29.18121738391619,
I678_Queens,mid,4,2,29.18121738391619,
I678_Queens,mid,4,3,29.18121738391619,
I678_Queens,mid,4,4,29.18121738391619,
I678_Queens,mid,4,5,29.18121738391619,
I678_Queens,mid,4,6,29.18121738391619,
I678_Queens,mid,4,7,29.18121738391619,
I678_Queens,mid,4,8,29.18121738391619,
I678_Queens,mid,4,9,29.18121738391619,
I678_Queens,mid,4,10,29.18121738391619,
I678_Queens,mid,4,11,29.18121738391619,
I678_Queens,mid,4,12,29.18121738391619,
I678_Queens,mid,4,13,29.18121738391619,
I678_Queens,mid,4,14,29.18121738391619,1.0
I678_Queens,mid,4,15,29.18121738391619,
I678_Queens,mid,4,16,29.18121738391619,
I678_Queens,mid,4,17,29.18121738391619,
I678_Queens,mid,4,18,29.18121738391619,
I678_Queens,mid,4,19,29.18121738391619,
I678_Queens,mid,4,20,29.18121738391619,
I678_Queens,mid,4,21,29.18121738391619,
I678_Queens,mid,4,22,29.18121738391619,1.0
I678_Queens,mid,4,23,29.18121738391619,
I678_Queens,mid,5,0,29.18121738391619,1.0
I678_Queens,mid,5,1,29.18121738391619,1.0
I678_Queens,mid,5,2,29.18121738391619,
I678_Queens,mid,5,3,29.18121738391619,1.0
I678_Queens,mid,5,4,29.18121738391619,
I678_Queens,mid,5,5,29.18121738391619,
I678_Queens,mid,5,6,29.18121738391619,
I678_Queens,mid,5,7,29.18121738391619,1.0
I678_Queens,mid,5,8,29.18121738391619,1.0
I678_Queens,mid,5,9,29.18121738391619,
I678_Queens,mid,5,10,29.18121738391619,
I678_Queens,mid,5,11,29.18121738391619,
I678_Queens,mid,5,12,29.18121738391619,
I678_Queens,mid,5,13,29.18121738391619,
I678_Queens,mid,5,14,29.18121738391619,
I678_Queens,mid,5,15,29.18121738391619,
I678_Queens,mid,5,16,29.18121738391619,
I678_Queens,mid,5,17,29.18121738391619,
I678_Queens,mid,5,18,29.18121738391619,
I678_Queens,mid,5,19,29.18121738391619,
I678_Queens,mid,5,20,29.18121738391619,
I678_Queens,mid,5,21,29.18121738391619,
I678_Queens,mid,5,22,29.18121738391619,
I678_Queens,mid,5,23,29.18121738391619,
I678_Queens,mid,6,0,29.18121738391619,1.0
I678_Queens,mid,6,1,29.18121738391619,
I678_Queens,mid,6,2,29.18121738391619,1.0
I678_Queens,mid,6,3,29.18121738391619,
I678_Queens,mid,6,4,29.18121738391619,
I678_Queens,mid,6,5,29.18121738391619,2.0
I678_Queens,mid,6,6,29.18121738391619,
I678_Queens,mid,6,7,29.18121738391619,
I678_Queens,mid,6,8,29.18121738391619,
I678_Queens,mid,6,9,29.18121738391619,
I678_Queens,mid,6,10,29.18121738391619,
I678_Queens,mid,6,11,29.18121738391619,
I678_Queens,mid,6,12,29.18121738391619,
I678_Queens,mid,6,13,29.18121738391619,
I678_Queens,mid,6,14,29.18121738391619,
I678_Queens,mid,6,15,29.18121738391619,
I678_Queens,mid,6,16,29.18121738391619,
I678_Queens,mid,6,17,29.18121738391619,
I678_Queens,mid,6,18,29.18121738391619,
I678_Queens,mid,6,19,29.18121738391619,1.0
I678_Queens,mid,6,20,29.18121738391619,
I678_Queens,mid,6,21,29.18121738391619,
I678_Queens,mid,6,22,29.18121738391619,
I678_Queens,mid,6,23,29.18121738391619,
I95_Broadway,high,0,0,12.974456058438243,
I95_Broadway,high,0,1,12.974456058438243,
I95_Broadway,high,0,2,12.974456058438243,
I95_Broadway,high,0,3,12.974456058438243,1.0
I95_Broadway,high,0,4,12.974456058438243,
I95_Broadway,high,0,5,12.974456058438243,1.0
I95_Broadway,high,0,6,12.974456058438243,
