pickup_borough,pickup_day,pickup_hour,dist_bins,mean_speed
Bronx,5,5,"(0.249, 0.566]",21.70624286636883
Bronx,5,5,"(0.566, 0.757]",21.70624286636883
Bronx,5,5,"(0.757, 0.951]",21.70624286636883
Bronx,5,5,"(0.951, 1.168]",21.70624286636883
Bronx,5,5,"(1.168, 1.426]",21.70624286636883
Bronx,5,5,"(1.426, 1.764]",13.013515057018859
Bronx,5,5,"(1.764, 2.261]",10.69087559036004
Bronx,5,5,"(2.261, 3.113]",10.69087559036004
Bronx,5,5,"(3.113, 5.144]",25.367231348128314
Bronx,5,5,"(5.144, 72.461]",22.50405281863412
Bronx,5,6,"(0.249, 0.566]",22.50405281863412
Bronx,5,6,"(0.566, 0.757]",22.50405281863412
Bronx,5,6,"(0.757, 0.951]",16.898739044805108
Bronx,5,6,"(0.951, 1.168]",13.027660794640628
Bronx,5,6,"(1.168, 1.426]",13.027660794640628
Bronx,5,6,"(1.426, 1.764]",12.943673493989472
Bronx,5,6,"(1.764, 2.261]",10.002624878101148
Bronx,5,6,"(2.261, 3.113]",13.142390639846873
Bronx,5,6,"(3.113, 5.144]",14.457340803182309
Bronx,5,6,"(5.144, 72.461]",24.4010241338915
Bronx,5,7,"(0.249, 0.566]",17.03675031267446
Bronx,5,7,"(0.566, 0.757]",17.03675031267446
Bronx,5,7,"(0.757, 0.951]",17.03675031267446
Bronx,5,7,"(0.951, 1.168]",7.857048937523084
Bronx,5,7,"(1.168, 1.426]",7.857048937523084
Bronx,5,7,"(1.426, 1.764]",9.211554507593231
Bronx,5,7,"(1.764, 2.261]",9.211554507593231
Bronx,5,7,"(2.261, 3.113]",9.211554507593231
Bronx,5,7,"(3.113, 5.144]",15.711050056367185
Bronx,5,7,"(5.144, 72.461]",24.764660722055698
Bronx,5,8,"(0.249, 0.566]",6.8921333655661225
Bronx,5,8,"(0.566, 0.757]",6.8921333655661225
Bronx,5,8,"(0.757, 0.951]",7.95903213032789
Bronx,5,8,"(0.951, 1.168]",7.95903213032789
Bronx,5,8,"(1.168, 1.426]",7.95903213032789
Bronx,5,8,"(1.426, 1.764]",13.256430493585304
Bronx,5,8,"(1.764, 2.261]",13.801742199846363
Bronx,5,8,"(2.261, 3.113]",15.365784985882414
Bronx,5,8,"(3.113, 5.144]",12.979932254096314
Bronx,5,8,"(5.144, 72.461]",23.351306171670597
Bronx,5,9,"(0.249, 0.566]",10.621965851593847
Bronx,5,9,"(0.566, 0.757]",10.621965851593847
Bronx,5,9,"(0.757, 0.951]",10.621965851593847
Bronx,5,9,"(0.951, 1.168]",10.621965851593847
Bronx,5,9,"(1.168, 1.426]",10.621965851593847
Bronx,5,9,"(1.426, 1.764]",10.621965851593847
Bronx,5,9,"(1.764, 2.261]",7.794517747882666
Bronx,5,9,"(2.261, 3.113]",13.314660600743832
Bronx,5,9,"(3.113, 5.144]",13.314660600743832
Bronx,5,9,"(5.144, 72.461]",13.314660600743832
Bronx,5,10,"(0.249, 0.566]",12.301412950457859
Bronx,5,10,"(0.566, 0.757]",8.466666627153586
Bronx,5,10,"(0.757, 0.951]",8.926743343144588
Bronx,5,10,"(0.951, 1.168]",8.926743343144588
Bronx,5,10,"(1.168, 1.426]",9.452898388584561
Bronx,5,10,"(1.426, 1.764]",9.452898388584561
Bronx,5,10,"(1.764, 2.261]",9.452898388584561
Bronx,5,10,"(2.261, 3.113]",9.452898388584561
Bronx,5,10,"(3.113, 5.144]",16.564072592503734
Bronx,5,10,"(5.144, 72.461]",13.479401105351116
Bronx,5,11,"(0.249, 0.566]",13.479401105351116
Bronx,5,11,"(0.566, 0.757]",6.701255863123415
Bronx,5,11,"(0.757, 0.951]",6.701255863123415
Bronx,5,11,"(0.951, 1.168]",6.701255863123415
Bronx,5,11,"(1.168, 1.426]",11.017515498248382
Bronx,5,11,"(1.426, 1.764]",11.017515498248382
Bronx,5,11,"(1.764, 2.261]",7.713568611410742
Bronx,5,11,"(2.261, 3.113]",9.751329499538627
Bronx,5,11,"(3.113, 5.144]",8.37244598800964
Bronx,5,11,"(5.144, 72.461]",28.530191599188882
Bronx,5,12,"(0.249, 0.566]",28.530191599188882
Bronx,5,12,"(0.566, 0.757]",28.530191599188882
Bronx,5,12,"(0.757, 0.951]",28.530191599188882
Bronx,5,12,"(0.951, 1.168]",28.530191599188882
Bronx,5,12,"(1.168, 1.426]",28.530191599188882
Bronx,5,12,"(1.426, 1.764]",28.530191599188882
Bronx,5,12,"(1.764, 2.261]",28.530191599188882
Bronx,5,12,"(2.261, 3.113]",18.60680891002785
Bronx,5,12,"(3.113, 5.144]",14.701552976886312
Bronx,5,12,"(5.144, 72.461]",14.432053888298478
Bronx,5,13,"(0.249, 0.566]",14.432053888298478
Bronx,5,13,"(0.566, 0.757]",7.649640414567472
Bronx,5,13,"(0.757, 0.951]",7.649640414567472
Bronx,5,13,"(0.951, 1.168]",7.649640414567472
Bronx,5,13,"(1.168, 1.426]",7.649640414567472
Bronx,5,13,"(1.426, 1.764]",7.649640414567472
Bronx,5,13,"(1.764, 2.261]",9.74546288503429
Bronx,5,13,"(2.261, 3.113]",9.74546288503429
Bronx,5,13,"(3.113, 5.144]",9.74546288503429
Bronx,5,13,"(5.144, 72.461]",19.853143248144264
Bronx,5,14,"(0.249, 0.566]",5.864191718842388
Bronx,5,14,"(0.566, 0.757]",5.864191718842388
Bronx,5,14,"(0.757, 0.951]",5.864191718842388
Bronx,5,14,"(0.951, 1.168]",5.864191718842388
Bronx,5,14,"(1.168, 1.426]",5.864191718842388
Bronx,5,14,"(1.426, 1.764]",5.864191718842388
Bronx,5,14,"(1.764, 2.261]",5.864191718842388
Bronx,5,14,"(2.261, 3.113]",30.211682808090256
Bronx,5,14,"(3.113, 5.144]",30.211682808090256
Bronx,5,14,"(5.144, 72.461]",30.211682808090256
Bronx,5,15,"(0.249, 0.566]",30.211682808090256
Bronx,5,15,"(0.566, 0.757]",8.995099647455845
Bronx,5,15,"(0.757, 0.951]",6.678643094257131
Bronx,5,15,"(0.951, 1.168]",6.678643094257131
Bronx,5,15,"(1.168, 1.426]",7.117583770411829
Bronx,5,15,"(1.426, 1.764]",7.117583770411829
Bronx,5,15,"(1.764, 2.261]",12.30794304203916
Bronx,5,15,"(2.261, 3.113]",12.30794304203916
Bronx,5,15,"(3.113, 5.144]",12.30794304203916
Bronx,5,15,"(5.144, 72.461]",14.705152258439515
Bronx,5,16,"(0.249, 0.566]",14.705152258439515
Bronx,5,16,"(0.566, 0.757]",14.705152258439515
Bronx,5,16,"(0.757, 0.951]",14.705152258439515
Bronx,5,16,"(0.951, 1.168]",8.91209527711934
Bronx,5,16,"(1.168, 1.426]",8.91209527711934
Bronx,5,16,"(1.426, 1.764]",8.91209527711934
Bronx,5,16,"(1.764, 2.261]",8.332928477483634
Bronx,5,16,"(2.261, 3.113]",10.04705349210763
Bronx,5,16,"(3.113, 5.144]",12.68143194763745
Bronx,5,16,"(5.144, 72.461]",8.675470790975412
Bronx,5,17,"(0.249, 0.566]",8.675470790975412
Bronx,5,17,"(0.566, 0.757]",8.675470790975412
Bronx,5,17,"(0.757, 0.951]",7.889010908040292
Bronx,5,17,"(0.951, 1.168]",13.56609820151904
Bronx,5,17,"(1.168, 1.426]",9.004131537845813
Bronx,5,17,"(1.426, 1.764]",9.004131537845813
Bronx,5,17,"(1.764, 2.261]",12.34722546367862
Bronx,5,17,"(2.261, 3.113]",8.497570641828002
Bronx,5,17,"(3.113, 5.144]",9.594741482653923
Bronx,5,17,"(5.144, 72.461]",9.594741482653923
Bronx,5,18,"(0.249, 0.566]",9.93499293829157
Bronx,5,18,"(0.566, 0.757]",12.640420153865788
Bronx,5,18,"(0.757, 0.951]",12.640420153865788
Bronx,5,18,"(0.951, 1.168]",12.640420153865788
Bronx,5,18,"(1.168, 1.426]",9.34686740572806
Bronx,5,18,"(1.426, 1.764]",14.764842773728803
Bronx,5,18,"(1.764, 2.261]",14.764842773728803
Bronx,5,18,"(2.261, 3.113]",11.028708023366695
Bronx,5,18,"(3.113, 5.144]",11.028708023366695
Bronx,5,18,"(5.144, 72.461]",15.607420801116943
Bronx,5,19,"(0.249, 0.566]",7.245901759760699
Bronx,5,19,"(0.566, 0.757]",7.245901759760699
Bronx,5,19,"(0.757, 0.951]",7.245901759760699
Bronx,5,19,"(0.951, 1.168]",7.032109445049275
Bronx,5,19,"(1.168, 1.426]",9.291371791465245
Bronx,5,19,"(1.426, 1.764]",8.888526121327958
Bronx,5,19,"(1.764, 2.261]",8.888526121327958
Bronx,5,19,"(2.261, 3.113]",10.670372661655422
Bronx,5,19,"(3.113, 5.144]",10.670372661655422
Bronx,5,19,"(5.144, 72.461]",10.670372661655422
Bronx,5,20,"(0.249, 0.566]",10.670372661655422
Bronx,5,20,"(0.566, 0.757]",10.670372661655422
Bronx,5,20,"(0.757, 0.951]",10.670372661655422
Bronx,5,20,"(0.951, 1.168]",10.670372661655422
Bronx,5,20,"(1.168, 1.426]",8.578647879125123
Bronx,5,20,"(1.426, 1.764]",5.674605187084185
Bronx,5,20,"(1.764, 2.261]",10.701301580885337
Bronx,5,20,"(2.261, 3.113]",10.701301580885337
Bronx,5,20,"(3.113, 5.144]",14.328813629117011
Bronx,5,20,"(5.144, 72.461]",14.328813629117011
Bronx,5,21,"(0.249, 0.566]",14.328813629117011
Bronx,5,21,"(0.566, 0.757]",7.524807091093505
Bronx,5,21,"(0.757, 0.951]",7.524807091093505
Bronx,5,21,"(0.951, 1.168]",9.774969666701388
Bronx,5,21,"(1.168, 1.426]",9.774969666701388
Bronx,5,21,"(1.426, 1.764]",6.513363537205399
Bronx,5,21,"(1.764, 2.261]",12.756746780495016
Bronx,5,21,"(2.261, 3.113]",12.756746780495016
Bronx,5,21,"(3.113, 5.144]",23.828228354287575
Bronx,5,21,"(5.144, 72.461]",23.828228354287575
Bronx,5,22,"(0.249, 0.566]",9.95210849087544
Bronx,5,22,"(0.566, 0.757]",12.434871963205312
Bronx,5,22,"(0.757, 0.951]",9.43164030276671
Bronx,5,22,"(0.951, 1.168]",9.43164030276671
Bronx,5,22,"(1.168, 1.426]",7.79467568415086
Bronx,5,22,"(1.426, 1.764]",10.089323492541894
Bronx,5,22,"(1.764, 2.261]",10.381067263519782
Bronx,5,22,"(2.261, 3.113]",12.307449256183718
Bronx,5,22,"(3.113, 5.144]",9.375397265090692
Bronx,5,22,"(5.144, 72.461]",19.697174090707495
Bronx,5,23,"(0.249, 0.566]",7.315508274924895
Bronx,5,23,"(0.566, 0.757]",7.315508274924895
Bronx,5,23,"(0.757, 0.951]",7.315508274924895
Bronx,5,23,"(0.951, 1.168]",11.484836836091723
Bronx,5,23,"(1.168, 1.426]",12.573995347646875
Bronx,5,23,"(1.426, 1.764]",12.573995347646875
Bronx,5,23,"(1.764, 2.261]",15.183989690554121
Bronx,5,23,"(2.261, 3.113]",8.632766761835235
Bronx,5,23,"(3.113, 5.144]",15.854799574580785
Bronx,5,23,"(5.144, 72.461]",17.05500983211516
Bronx,6,0,"(0.249, 0.566]",9.087817244443395
Bronx,6,0,"(0.566, 0.757]",9.66621352614909
Bronx,6,0,"(0.757, 0.951]",8.461923446240535
Bronx,6,0,"(0.951, 1.168]",8.281284377026084
Bronx,6,0,"(1.168, 1.426]",10.439695666334561
Bronx,6,0,"(1.426, 1.764]",10.439695666334561
Bronx,6,0,"(1.764, 2.261]",9.412715853676994
Bronx,6,0,"(2.261, 3.113]",28.086638188285757
Bronx,6,0,"(3.113, 5.144]",19.15370227008747
Bronx,6,0,"(5.144, 72.461]",19.15370227008747
Bronx,6,1,"(0.249, 0.566]",19.15370227008747
Bronx,6,1,"(0.566, 0.757]",14.839990828066794
Bronx,6,1,"(0.757, 0.951]",14.839990828066794
Bronx,6,1,"(0.951, 1.168]",14.839990828066794
Bronx,6,1,"(1.168, 1.426]",14.839990828066794
Bronx,6,1,"(1.426, 1.764]",14.839990828066794
Bronx,6,1,"(1.764, 2.261]",13.303227458944725
Bronx,6,1,"(2.261, 3.113]",14.944421912150318
Bronx,6,1,"(3.113, 5.144]",14.924814461804296
Bronx,6,1,"(5.144, 72.461]",14.924814461804296
Bronx,6,2,"(0.249, 0.566]",14.924814461804296
Bronx,6,2,"(0.566, 0.757]",14.924814461804296
Bronx,6,2,"(0.757, 0.951]",14.924814461804296
Bronx,6,2,"(0.951, 1.168]",10.670154352753265
Bronx,6,2,"(1.168, 1.426]",10.670154352753265
Bronx,6,2,"(1.426, 1.764]",10.670154352753265
Bronx,6,2,"(1.764, 2.261]",10.670154352753265
Bronx,6,2,"(2.261, 3.113]",11.613885801331886
Bronx,6,2,"(3.113, 5.144]",11.613885801331886
Bronx,6,2,"(5.144, 72.461]",21.64110607562199
Bronx,6,3,"(0.249, 0.566]",4.342321174244924
Bronx,6,3,"(0.566, 0.757]",15.036528206865093
Bronx,6,3,"(0.757, 0.951]",15.036528206865093
Bronx,6,3,"(0.951, 1.168]",15.036528206865093
Bronx,6,3,"(1.168, 1.426]",9.993997804180415
Bronx,6,3,"(1.426, 1.764]",9.993997804180415
Bronx,6,3,"(1.764, 2.261]",9.993997804180415
Bronx,6,3,"(2.261, 3.113]",9.993997804180415
Bronx,6,3,"(3.113, 5.144]",23.066208038377724
Bronx,6,3,"(5.144, 72.461]",23.066208038377724
Bronx,6,4,"(0.249, 0.566]",6.183998751431933
Bronx,6,4,"(0.566, 0.757]",7.98893005215273
Bronx,6,4,"(0.757, 0.951]",7.246798832881065
Bronx,6,4,"(0.951, 1.168]",6.585259063323922
Bronx,6,4,"(1.168, 1.426]",8.920881495672749
Bronx,6,4,"(1.426, 1.764]",8.99020380477599
Bronx,6,4,"(1.764, 2.261]",19.869851327925428
Bronx,6,4,"(2.261, 3.113]",16.533318089872214
Bronx,6,4,"(3.113, 5.144]",21.482026076554785
Bronx,6,4,"(5.144, 72.461]",17.029989553450882
Bronx,6,5,"(0.249, 0.566]",7.951490869418789
Bronx,6,5,"(0.566, 0.757]",7.951490869418789
Bronx,6,5,"(0.757, 0.951]",12.748341599642389
Bronx,6,5,"(0.951, 1.168]",7.12892846153666
Bronx,6,5,"(1.168, 1.426]",18.0230203312536
Bronx,6,5,"(1.426, 1.764]",13.648180423985158
Bronx,6,5,"(1.764, 2.261]",13.648180423985158
Bronx,6,5,"(2.261, 3.113]",13.648180423985158
Bronx,6,5,"(3.113, 5.144]",20.20147823905054
Bronx,6,5,"(5.144, 72.461]",22.301774348801203
Bronx,6,6,"(0.249, 0.566]",22.301774348801203
Bronx,6,6,"(0.566, 0.757]",22.301774348801203
Bronx,6,6,"(0.757, 0.951]",11.147269734483656
Bronx,6,6,"(0.951, 1.168]",11.147269734483656
Bronx,6,6,"(1.168, 1.426]",7.775868081555
Bronx,6,6,"(1.426, 1.764]",7.775868081555
Bronx,6,6,"(1.764, 2.261]",13.732230350337852
Bronx,6,6,"(2.261, 3.113]",13.732230350337852
Bronx,6,6,"(3.113, 5.144]",8.292305083597846
Bronx,6,6,"(5.144, 72.461]",8.292305083597846
Bronx,6,7,"(0.249, 0.566]",8.292305083597846
Bronx,6,7,"(0.566, 0.757]",8.292305083597846
Bronx,6,7,"(0.757, 0.951]",8.292305083597846
Bronx,6,7,"(0.951, 1.168]",8.292305083597846
Bronx,6,7,"(1.168, 1.426]",8.292305083597846
Bronx,6,7,"(1.426, 1.764]",8.292305083597846
Bronx,6,7,"(1.764, 2.261]",8.657460479486492
Bronx,6,7,"(2.261, 3.113]",8.657460479486492
Bronx,6,7,"(3.113, 5.144]",15.9138623427246
Bronx,6,7,"(5.144, 72.461]",24.13154868160705
Bronx,6,8,"(0.249, 0.566]",4.9360016097621555
Bronx,6,8,"(0.566, 0.757]",14.661276056042256
Bronx,6,8,"(0.757, 0.951]",14.661276056042256
Bronx,6,8,"(0.951, 1.168]",6.713579094251398
Bronx,6,8,"(1.168, 1.426]",7.448714307553106
Bronx,6,8,"(1.426, 1.764]",7.448714307553106
Bronx,6,8,"(1.764, 2.261]",7.2707616663512455
Bronx,6,8,"(2.261, 3.113]",7.2707616663512455
Bronx,6,8,"(3.113, 5.144]",10.084481244726632
Bronx,6,8,"(5.144, 72.461]",15.609540691182087
Bronx,6,9,"(0.249, 0.566]",7.8961167355307476
Bronx,6,9,"(0.566, 0.757]",7.8961167355307476
Bronx,6,9,"(0.757, 0.951]",6.728937106092339
Bronx,6,9,"(0.951, 1.168]",10.434776466557214
Bronx,6,9,"(1.168, 1.426]",12.772808478290589
Bronx,6,9,"(1.426, 1.764]",12.772808478290589
Bronx,6,9,"(1.764, 2.261]",7.974218386302842
Bronx,6,9,"(2.261, 3.113]",11.96286547226267
Bronx,6,9,"(3.113, 5.144]",11.96286547226267
Bronx,6,9,"(5.144, 72.461]",20.307388856628116
Bronx,6,10,"(0.249, 0.566]",4.981220132212703
Bronx,6,10,"(0.566, 0.757]",5.183886728344203
Bronx,6,10,"(0.757, 0.951]",10.973970996251271
Bronx,6,10,"(0.951, 1.168]",6.109820216289626
Bronx,6,10,"(1.168, 1.426]",5.050205741450551
Bronx,6,10,"(1.426, 1.764]",5.050205741450551
Bronx,6,10,"(1.764, 2.261]",10.345874011132723
Bronx,6,10,"(2.261, 3.113]",10.67054533422668
Bronx,6,10,"(3.113, 5.144]",21.276095307853755
Bronx,6,10,"(5.144, 72.461]",19.91522930592963
Bronx,6,11,"(0.249, 0.566]",19.91522930592963
Bronx,6,11,"(0.566, 0.757]",19.91522930592963
Bronx,6,11,"(0.757, 0.951]",19.91522930592963
Bronx,6,11,"(0.951, 1.168]",19.91522930592963
Bronx,6,11,"(1.168, 1.426]",9.184236032190011
Bronx,6,11,"(1.426, 1.764]",9.184236032190011
Bronx,6,11,"(1.764, 2.261]",9.184236032190011
Bronx,6,11,"(2.261, 3.113]",9.184236032190011
Bronx,6,11,"(3.113, 5.144]",9.184236032190011
Bronx,6,11,"(5.144, 72.461]",9.184236032190011
Bronx,6,12,"(0.249, 0.566]",9.184236032190011
Bronx,6,12,"(0.566, 0.757]",8.052277240468594
Bronx,6,12,"(0.757, 0.951]",8.052277240468594
Bronx,6,12,"(0.951, 1.168]",8.052277240468594
Bronx,6,12,"(1.168, 1.426]",8.052277240468594
Bronx,6,12,"(1.426, 1.764]",11.031102690342166
Bronx,6,12,"(1.764, 2.261]",11.031102690342166
Bronx,6,12,"(2.261, 3.113]",11.031102690342166
Bronx,6,12,"(3.113, 5.144]",11.031102690342166
Bronx,6,12,"(5.144, 72.461]",11.031102690342166
Bronx,6,13,"(0.249, 0.566]",11.031102690342166
Bronx,6,13,"(0.566, 0.757]",11.031102690342166
Bronx,6,13,"(0.757, 0.951]",11.031102690342166
Bronx,6,13,"(0.951, 1.168]",11.031102690342166
Bronx,6,13,"(1.168, 1.426]",11.031102690342166
Bronx,6,13,"(1.426, 1.764]",10.828697230654315
Bronx,6,13,"(1.764, 2.261]",10.828697230654315
Bronx,6,13,"(2.261, 3.113]",10.828697230654315
Bronx,6,13,"(3.113, 5.144]",10.828697230654315
Bronx,6,13,"(5.144, 72.461]",28.51072823487808
Bronx,6,14,"(0.249, 0.566]",28.51072823487808
Bronx,6,14,"(0.566, 0.757]",28.51072823487808
Bronx,6,14,"(0.757, 0.951]",7.915793457038081
Bronx,6,14,"(0.951, 1.168]",7.915793457038081
Bronx,6,14,"(1.168, 1.426]",6.606584047928858
Bronx,6,14,"(1.426, 1.764]",10.30692354962814
Bronx,6,14,"(1.764, 2.261]",11.659662442045926
Bronx,6,14,"(2.261, 3.113]",11.564158990507256
Bronx,6,14,"(3.113, 5.144]",15.345960489697866
Bronx,6,14,"(5.144, 72.461]",15.345960489697866
Bronx,6,15,"(0.249, 0.566]",15.345960489697866
Bronx,6,15,"(0.566, 0.757]",15.345960489697866
Bronx,6,15,"(0.757, 0.951]",15.345960489697866
Bronx,6,15,"(0.951, 1.168]",15.345960489697866
Bronx,6,15,"(1.168, 1.426]",15.345960489697866
Bronx,6,15,"(1.426, 1.764]",15.345960489697866
Bronx,6,15,"(1.764, 2.261]",5.9749201337873314
Bronx,6,15,"(2.261, 3.113]",5.9749201337873314
Bronx,6,15,"(3.113, 5.144]",5.9749201337873314
Bronx,6,15,"(5.144, 72.461]",18.793320735189962
Bronx,6,16,"(0.249, 0.566]",18.793320735189962
Bronx,6,16,"(0.566, 0.757]",18.793320735189962
Bronx,6,16,"(0.757, 0.951]",18.793320735189962
Bronx,6,16,"(0.951, 1.168]",18.793320735189962
Bronx,6,16,"(1.168, 1.426]",18.793320735189962
Bronx,6,16,"(1.426, 1.764]",18.793320735189962
Bronx,6,16,"(1.764, 2.261]",13.66436731550153
Bronx,6,16,"(2.261, 3.113]",10.034200540164576
Bronx,6,16,"(3.113, 5.144]",15.819034152558642
Bronx,6,16,"(5.144, 72.461]",12.160608244549362
Bronx,6,17,"(0.249, 0.566]",5.289610802179682
Bronx,6,17,"(0.566, 0.757]",7.884571561450614
Bronx,6,17,"(0.757, 0.951]",7.884571561450614
Bronx,6,17,"(0.951, 1.168]",8.556274853794529
Bronx,6,17,"(1.168, 1.426]",8.556274853794529
Bronx,6,17,"(1.426, 1.764]",8.556274853794529
Bronx,6,17,"(1.764, 2.261]",12.761009430300183
Bronx,6,17,"(2.261, 3.113]",11.93324383050202
Bronx,6,17,"(3.113, 5.144]",11.93324383050202
Bronx,6,17,"(5.144, 72.461]",14.584421028093328
Bronx,6,18,"(0.249, 0.566]",14.584421028093328
Bronx,6,18,"(0.566, 0.757]",14.584421028093328
Bronx,6,18,"(0.757, 0.951]",14.584421028093328
Bronx,6,18,"(0.951, 1.168]",12.585221516585861
Bronx,6,18,"(1.168, 1.426]",7.655411594871002
Bronx,6,18,"(1.426, 1.764]",7.622917616069655
Bronx,6,18,"(1.764, 2.261]",8.973162557035302
Bronx,6,18,"(2.261, 3.113]",6.741140893843106
Bronx,6,18,"(3.113, 5.144]",6.741140893843106
Bronx,6,18,"(5.144, 72.461]",24.43952694661265
Bronx,6,19,"(0.249, 0.566]",24.43952694661265
Bronx,6,19,"(0.566, 0.757]",24.43952694661265
Bronx,6,19,"(0.757, 0.951]",10.76274197522
Bronx,6,19,"(0.951, 1.168]",10.76274197522
Bronx,6,19,"(1.168, 1.426]",10.76274197522
Bronx,6,19,"(1.426, 1.764]",4.570851129562673
Bronx,6,19,"(1.764, 2.261]",11.60519240547472
Bronx,6,19,"(2.261, 3.113]",9.33501680462917
Bronx,6,19,"(3.113, 5.144]",9.33501680462917
Bronx,6,19,"(5.144, 72.461]",9.33501680462917
Bronx,6,20,"(0.249, 0.566]",7.469288468321205
Bronx,6,20,"(0.566, 0.757]",7.469288468321205
Bronx,6,20,"(0.757, 0.951]",6.891694256619992
Bronx,6,20,"(0.951, 1.168]",6.891694256619992
Bronx,6,20,"(1.168, 1.426]",6.891694256619992
Bronx,6,20,"(1.426, 1.764]",6.891694256619992
Bronx,6,20,"(1.764, 2.261]",8.866474812997454
Bronx,6,20,"(2.261, 3.113]",18.978545539335915
Bronx,6,20,"(3.113, 5.144]",23.3812801455126
Bronx,6,20,"(5.144, 72.461]",21.271571373693504
Bronx,6,21,"(0.249, 0.566]",21.271571373693504
Bronx,6,21,"(0.566, 0.757]",21.271571373693504
Bronx,6,21,"(0.757, 0.951]",21.271571373693504
Bronx,6,21,"(0.951, 1.168]",9.362500254474854
Bronx,6,21,"(1.168, 1.426]",9.177741730361474
Bronx,6,21,"(1.426, 1.764]",11.135080960602377
Bronx,6,21,"(1.764, 2.261]",12.348758385203114
Bronx,6,21,"(2.261, 3.113]",12.348758385203114
Bronx,6,21,"(3.113, 5.144]",15.702371812604092
Bronx,6,21,"(5.144, 72.461]",15.724953492301156
Bronx,6,22,"(0.249, 0.566]",15.724953492301156
Bronx,6,22,"(0.566, 0.757]",15.724953492301156
Bronx,6,22,"(0.757, 0.951]",15.724953492301156
Bronx,6,22,"(0.951, 1.168]",16.073057412795993
Bronx,6,22,"(1.168, 1.426]",4.931369964199535
Bronx,6,22,"(1.426, 1.764]",4.931369964199535
Bronx,6,22,"(1.764, 2.261]",4.931369964199535
Bronx,6,22,"(2.261, 3.113]",4.931369964199535
Bronx,6,22,"(3.113, 5.144]",15.022421493924876
Bronx,6,22,"(5.144, 72.461]",22.12736863722078
Bronx,6,23,"(0.249, 0.566]",22.12736863722078
Bronx,6,23,"(0.566, 0.757]",12.697873090514983
Bronx,6,23,"(0.757, 0.951]",12.697873090514983
Bronx,6,23,"(0.951, 1.168]",9.980481134095502
Bronx,6,23,"(1.168, 1.426]",7.80033782792071
Bronx,6,23,"(1.426, 1.764]",7.80033782792071
Bronx,6,23,"(1.764, 2.261]",7.80033782792071
Bronx,6,23,"(2.261, 3.113]",7.80033782792071
Bronx,6,23,"(3.113, 5.144]",15.427709474176272
Bronx,6,23,"(5.144, 72.461]",24.508860013940733
Brooklyn,0,0,"(0.249, 0.566]",8.428305931860473
Brooklyn,0,0,"(0.566, 0.757]",9.43067152871374
Brooklyn,0,0,"(0.757, 0.951]",10.163397177127845
Brooklyn,0,0,"(0.951, 1.168]",9.715430708508526
Brooklyn,0,0,"(1.168, 1.426]",11.263047710399132
Brooklyn,0,0,"(1.426, 1.764]",10.694459171062132
Brooklyn,0,0,"(1.764, 2.261]",11.862466408075104
Brooklyn,0,0,"(2.261, 3.113]",12.34981465069705
Brooklyn,0,0,"(3.113, 5.144]",15.146609328986614
Brooklyn,0,0,"(5.144, 72.461]",17.702048605949397
Brooklyn,0,1,"(0.249, 0.566]",9.812935451435585
Brooklyn,0,1,"(0.566, 0.757]",11.19444566167895
Brooklyn,0,1,"(0.757, 0.951]",10.850843528456956
Brooklyn,0,1,"(0.951, 1.168]",10.83128981530572
Brooklyn,0,1,"(1.168, 1.426]",11.291099708164188
Brooklyn,0,1,"(1.426, 1.764]",11.822965990892836
Brooklyn,0,1,"(1.764, 2.261]",12.22567227063743
Brooklyn,0,1,"(2.261, 3.113]",13.506571023131338
Brooklyn,0,1,"(3.113, 5.144]",13.922506166414342
Brooklyn,0,1,"(5.144, 72.461]",19.004202455719874
Brooklyn,0,2,"(0.249, 0.566]",7.92210589802691
Brooklyn,0,2,"(0.566, 0.757]",10.560410307649741
Brooklyn,0,2,"(0.757, 0.951]",12.619893273703521
Brooklyn,0,2,"(0.951, 1.168]",11.384176574274417
Brooklyn,0,2,"(1.168, 1.426]",8.832961160065613
Brooklyn,0,2,"(1.426, 1.764]",14.32484379886919
Brooklyn,0,2,"(1.764, 2.261]",12.207986047637387
Brooklyn,0,2,"(2.261, 3.113]",11.849294131065925
Brooklyn,0,2,"(3.113, 5.144]",14.468226496957605
Brooklyn,0,2,"(5.144, 72.461]",22.62923674490976
Brooklyn,0,3,"(0.249, 0.566]",9.736099349155683
Brooklyn,0,3,"(0.566, 0.757]",4.575858894510048
Brooklyn,0,3,"(0.757, 0.951]",13.081774589825123
Brooklyn,0,3,"(0.951, 1.168]",9.208708331336709
Brooklyn,0,3,"(1.168, 1.426]",9.969575197617514
Brooklyn,0,3,"(1.426, 1.764]",11.556009393028125
Brooklyn,0,3,"(1.764, 2.261]",13.904066571357594
Brooklyn,0,3,"(2.261, 3.113]",12.76423981611647
Brooklyn,0,3,"(3.113, 5.144]",15.367853051689984
Brooklyn,0,3,"(5.144, 72.461]",21.535747638672294
Brooklyn,0,4,"(0.249, 0.566]",6.659130039128603
Brooklyn,0,4,"(0.566, 0.757]",8.618013103163234
Brooklyn,0,4,"(0.757, 0.951]",12.9682251840863
Brooklyn,0,4,"(0.951, 1.168]",8.395386434023
Brooklyn,0,4,"(1.168, 1.426]",11.884539370710426
Brooklyn,0,4,"(1.426, 1.764]",10.514816318076505
Brooklyn,0,4,"(1.764, 2.261]",12.090238451956745
Brooklyn,0,4,"(2.261, 3.113]",12.163346590416147
